lead_id,customer_id,created_date,source,status,follow_up_date
2039,,2023-03-12,Facebook Ads,New,
2040,,2024-08-20,Organic,Qualified,2024-08-29
2041,,2025-07-30,Referral,Lost,
2042,,2023-12-23,Direct,New,
2043,,2023-03-11,Referral,New,
2044,,2023-10-13,TikTok,Contacted,2023-10-15
2045,,2025-02-10,Google Ads,Lost,
2046,5716,2023-11-25,Direct,Converted,
2047,,2023-08-02,LinkedIn,Lost,
2048,,2025-07-09,Organic,New,
2049,,2024-01-01,Direct,Lost,
2050,,2025-03-10,Facebook Ads,Qualified,2025-03-12
2051,,2024-06-09,Facebook Ads,Qualified,2024-06-10
2052,,2024-06-09,Organic,Qualified,2024-06-15
2053,,2025-06-15,Organic,Lost,
2054,,2025-04-14,Direct,New,
2055,,2024-11-13,Facebook Ads,Qualified,2024-11-24
2056,,2023-09-04,TikTok,Contacted,2023-09-12
2057,,2023-04-14,Google Ads,Qualified,2023-04-20
2058,,2023-02-28,TikTok,New,
2059,,2023-01-11,Direct,Contacted,2023-01-12
2060,,2024-11-25,LinkedIn,Contacted,2024-12-05
2061,,2025-08-16,Organic,Contacted,2025-08-18
2062,,2025-03-18,Facebook Ads,Qualified,2025-03-27
2063,,2024-02-20,Google Ads,New,
2064,,2025-09-06,TikTok,Contacted,2025-09-18
2065,409,2024-05-11,Organic,Converted,
2066,1296,2024-10-29,Direct,Converted,
2067,,2024-09-26,Facebook Ads,Contacted,2024-10-06
2068,2686,2023-06-02,Facebook Ads,Converted,
2069,,2025-01-31,Referral,Lost,
2070,,2025-02-07,Google Ads,Contacted,2025-02-15
2071,,2025-11-16,LinkedIn,Contacted,2025-11-19
2072,,2023-08-19,LinkedIn,Lost,
2073,6929,2024-06-10,TikTok,Converted,
2074,,2023-04-17,Referral,Qualified,2023-04-30
2075,,2023-03-25,Direct,Lost,
2076,7880,2024-02-10,TikTok,Converted,
2077,,2026-02-06,Direct,Qualified,2026-02-08
2078,,2023-08-16,LinkedIn,New,
2079,4024,2025-06-10,Google Ads,Converted,
2080,,2025-09-24,Direct,Lost,
2081,,2026-04-06,Facebook Ads,New,
2082,6230,2026-02-02,Organic,Converted,
2083,,2024-07-04,Referral,New,
2084,4370,2025-05-16,TikTok,Converted,
2085,,2025-02-24,Organic,Lost,
2086,,2024-05-02,Facebook Ads,Qualified,2024-05-13
2087,,2023-05-21,Referral,Qualified,2023-05-24
2088,,2026-01-25,Organic,New,
2089,,2024-01-04,Facebook Ads,Lost,
2090,,2024-12-14,Organic,Contacted,2024-12-25
2091,,2025-11-04,Facebook Ads,Lost,
2092,2480,2026-04-07,Google Ads,Converted,
2093,,2025-04-10,LinkedIn,Lost,
2094,,2026-01-17,Direct,Contacted,2026-01-26
2095,,2026-05-18,LinkedIn,Lost,
2096,,2023-12-20,TikTok,New,
2097,,2026-05-20,Direct,Lost,
2098,,2024-04-08,Referral,Qualified,2024-04-16
2099,5490,2025-10-21,TikTok,Converted,
2100,,2025-04-20,Facebook Ads,Lost,
2101,,2025-01-06,Referral,Qualified,2025-01-15
2102,,2023-02-14,LinkedIn,New,
2103,,2023-01-25,Facebook Ads,Lost,
2104,,2026-05-06,TikTok,Contacted,2026-05-09
2105,,2024-03-21,Direct,Lost,
2106,,2025-12-04,Direct,Lost,
2107,7425,2023-01-03,Google Ads,Converted,
2108,,2025-10-16,Google Ads,Qualified,2025-10-18
2109,,2025-04-08,Google Ads,Contacted,2025-04-18
2110,5681,2023-07-19,Referral,Converted,
2111,,2023-05-29,LinkedIn,Contacted,2023-06-05
2112,,2024-01-26,Direct,New,
2113,,2026-05-25,TikTok,New,
2114,,2023-02-12,Google Ads,Qualified,2023-02-23
2115,2184,2023-07-23,Google Ads,Converted,
2116,,2024-06-01,Referral,New,
2117,,2026-03-10,Facebook Ads,Qualified,2026-03-12
2118,,2025-10-12,Google Ads,Qualified,2025-10-19
2119,,2025-09-27,Referral,Qualified,2025-10-04
2120,,2026-04-10,Direct,Contacted,2026-04-23
2121,,2024-11-05,LinkedIn,Contacted,2024-11-15
2122,,2024-01-04,Referral,New,
2123,,2024-03-21,Organic,New,
2124,,2024-07-20,TikTok,Lost,
2125,,2025-12-14,TikTok,Contacted,2025-12-16
2126,206,2026-03-31,Google Ads,Converted,
2127,,2025-03-09,TikTok,Contacted,2025-03-21
2128,,2024-02-24,Direct,Qualified,2024-03-07
2129,,2023-10-20,Facebook Ads,Contacted,2023-10-29
2130,,2023-12-20,Organic,Lost,
2131,,2024-03-03,Referral,Lost,
2132,,2025-12-21,LinkedIn,New,
2133,,2024-08-16,Referral,Qualified,2024-08-20
2134,,2024-09-16,Direct,Contacted,2024-09-19
2135,,2026-03-25,Google Ads,Contacted,2026-04-01
2136,,2026-02-05,Google Ads,Contacted,2026-02-16
2137,,2024-03-27,Organic,Contacted,2024-03-28
2138,,2023-03-27,Referral,Qualified,2023-03-28
2139,,2026-01-31,Google Ads,New,
2140,,2026-04-24,LinkedIn,Contacted,2026-04-30
2141,,2025-04-10,TikTok,Contacted,2025-04-16
2142,,2024-08-18,Google Ads,Lost,
2143,2937,2024-06-05,Organic,Converted,
2144,,2025-07-15,LinkedIn,Qualified,2025-07-29
2145,,2023-04-10,Referral,Qualified,2023-04-21
2146,3254,2023-07-23,Direct,Converted,
2147,7543,2025-06-03,Direct,Converted,
2148,,2024-10-29,TikTok,New,
2149,,2023-03-07,Facebook Ads,Contacted,2023-03-21
2150,,2023-04-08,Facebook Ads,Lost,
2151,,2023-11-23,Google Ads,Contacted,2023-12-01
2152,,2023-03-30,Google Ads,Qualified,2023-04-02
2153,,2025-05-23,TikTok,Contacted,2025-05-24
2154,,2023-07-03,LinkedIn,Lost,
2155,,2025-07-10,TikTok,Contacted,2025-07-13
2156,,2023-06-27,Google Ads,Lost,
2157,,2026-02-02,TikTok,Qualified,2026-02-10
2158,,2025-03-08,LinkedIn,New,
2159,,2025-04-19,TikTok,Lost,
2160,,2024-10-09,TikTok,Lost,
2161,,2023-11-21,Direct,New,
2162,,2025-01-20,TikTok,Lost,
2163,,2024-08-19,Google Ads,Qualified,2024-08-26
2164,,2026-03-18,Referral,Qualified,2026-03-23
2165,,2025-01-20,Referral,Contacted,2025-01-29
2166,,2023-12-10,Referral,New,
2167,,2024-12-25,Organic,Contacted,2024-12-30
2168,,2023-10-24,Organic,Qualified,2023-10-25
2169,,2025-06-01,Facebook Ads,Qualified,2025-06-07
2170,,2026-02-03,Google Ads,Lost,
2171,,2024-07-03,Facebook Ads,New,
2172,,2024-05-12,TikTok,Qualified,2024-05-24
2173,,2024-08-22,Organic,Contacted,2024-09-04
2174,,2024-03-20,Referral,New,
2175,,2024-01-29,LinkedIn,Lost,
2176,,2023-11-17,Direct,Contacted,2023-11-20
2177,,2024-05-26,Facebook Ads,Lost,
2178,,2023-10-01,LinkedIn,Lost,
2179,,2025-11-03,Facebook Ads,Contacted,2025-11-14
2180,,2025-12-10,Google Ads,Qualified,2025-12-17
2181,,2025-03-28,Facebook Ads,Lost,
2182,7828,2024-06-19,Google Ads,Converted,
2183,,2023-12-27,Direct,New,
2184,,2026-04-07,TikTok,Contacted,2026-04-13
2185,,2026-03-12,Direct,Lost,
2186,,2026-04-11,Facebook Ads,Qualified,2026-04-23
2187,,2026-04-17,Google Ads,New,
2188,,2025-07-16,Direct,Lost,
2189,,2023-02-15,Direct,Contacted,2023-03-01
2190,,2025-06-17,Referral,Contacted,2025-07-01
2191,4761,2025-05-25,LinkedIn,Converted,
2192,,2023-07-02,Google Ads,Qualified,2023-07-06
2193,,2023-06-14,Google Ads,Lost,
2194,,2026-02-24,Organic,New,
2195,,2024-10-05,TikTok,Qualified,2024-10-11
2196,,2023-08-11,Facebook Ads,Lost,
2197,,2026-03-14,TikTok,Qualified,2026-03-25
2198,,2026-04-07,Referral,Contacted,2026-04-18
2199,,2025-09-17,Google Ads,Qualified,2025-09-24
2200,,2025-05-25,LinkedIn,Lost,
2201,,2023-10-14,Organic,Lost,
2202,,2023-11-15,Direct,Lost,
2203,,2024-08-18,LinkedIn,Qualified,2024-08-23
2204,,2025-02-21,Referral,New,
2205,,2024-01-16,TikTok,Lost,
2206,1765,2025-08-29,LinkedIn,Converted,
2207,,2025-05-22,Direct,Qualified,2025-06-02
2208,,2024-06-07,LinkedIn,Contacted,2024-06-16
2209,,2023-07-12,Direct,Contacted,2023-07-19
2210,,2025-02-07,Direct,Qualified,2025-02-09
2211,,2026-01-20,Organic,Lost,
2212,,2023-06-29,Direct,New,
2213,3745,2025-01-16,LinkedIn,Converted,
2214,,2023-04-09,Direct,Lost,
2215,,2024-09-22,Referral,Lost,
2216,,2024-06-25,Google Ads,Lost,
2217,,2025-08-07,Organic,New,
2218,,2023-12-01,Facebook Ads,Contacted,2023-12-09
2219,,2025-09-12,Facebook Ads,Qualified,2025-09-22
2220,,2026-05-04,LinkedIn,Qualified,2026-05-08
2221,,2024-02-21,Google Ads,New,
2222,,2025-02-09,Referral,Contacted,2025-02-15
2223,4849,2023-12-11,Referral,Converted,
2224,,2023-11-05,Facebook Ads,New,
2225,,2023-08-10,Referral,Lost,
2226,675,2024-05-04,Google Ads,Converted,
2227,,2025-06-30,Facebook Ads,New,
2228,,2023-06-25,Referral,Qualified,2023-07-02
2229,,2025-01-19,LinkedIn,Qualified,2025-01-25
2230,,2026-02-05,Facebook Ads,Lost,
2231,,2023-05-15,Direct,Qualified,2023-05-24
2232,,2026-05-02,Direct,Lost,
2233,1665,2024-11-10,Direct,Converted,
2234,,2024-10-28,Organic,Qualified,2024-11-07
2235,,2024-12-30,Direct,New,
2236,,2026-01-25,Direct,New,
2237,,2024-05-05,Referral,Lost,
2238,,2025-04-20,Facebook Ads,New,
2239,,2025-05-06,Referral,Qualified,2025-05-17
2240,,2024-12-15,Facebook Ads,Lost,
2241,,2023-08-02,Facebook Ads,Lost,
2242,,2025-06-03,Organic,Lost,
2243,,2024-09-23,Referral,New,
2244,,2023-09-30,LinkedIn,New,
2245,,2023-06-01,TikTok,Contacted,2023-06-09
2246,,2023-12-10,TikTok,Lost,
2247,,2025-08-18,Referral,Lost,
2248,,2023-11-17,Organic,Contacted,2023-11-30
2249,,2025-08-04,LinkedIn,Qualified,2025-08-10
2250,,2023-07-12,Facebook Ads,Qualified,2023-07-14
2251,,2025-12-23,TikTok,New,
2252,,2023-01-26,Facebook Ads,Qualified,2023-02-02
2253,1837,2025-05-07,Direct,Converted,
2254,,2024-08-11,Organic,New,
2255,,2023-09-20,TikTok,Lost,
2256,1163,2023-07-06,Google Ads,Converted,
2257,,2025-12-27,Organic,Qualified,2026-01-01
2258,,2023-05-09,Direct,Qualified,2023-05-15
2259,,2023-11-05,Direct,Lost,
2260,,2025-08-22,Direct,New,
2261,,2023-11-22,Direct,Contacted,2023-12-04
2262,,2025-06-26,TikTok,Contacted,2025-07-06
2263,,2026-01-15,Referral,Lost,
2264,,2023-01-20,TikTok,Contacted,2023-01-27
2265,,2023-09-24,Organic,Qualified,2023-10-06
2266,3879,2023-10-27,TikTok,Converted,
2267,,2023-12-21,Direct,New,
2268,,2023-04-03,Facebook Ads,Qualified,2023-04-04
2269,5235,2023-11-12,TikTok,Converted,
2270,4435,2023-10-18,Organic,Converted,
2271,,2023-02-27,Facebook Ads,Lost,
2272,,2025-10-29,Referral,Contacted,2025-10-30
2273,7323,2023-01-20,Organic,Converted,
2274,,2023-04-08,Referral,Contacted,2023-04-11
2275,,2025-02-24,LinkedIn,Contacted,2025-03-06
2276,,2025-05-11,Referral,Lost,
2277,,2024-03-10,Referral,Qualified,2024-03-23
2278,,2025-02-05,LinkedIn,Lost,
2279,,2024-10-18,Google Ads,Contacted,2024-11-01
2280,,2024-04-06,Direct,Lost,
2281,,2023-03-24,Direct,New,
2282,,2024-04-03,Direct,Lost,
2283,,2025-09-20,Organic,Qualified,2025-10-04
2284,,2023-11-30,Organic,Qualified,2023-12-13
2285,3659,2026-03-07,Organic,Converted,
2286,,2023-11-26,TikTok,Qualified,2023-11-30
2287,,2025-04-20,Organic,Lost,
2288,,2023-03-02,Referral,New,
2289,,2026-03-27,LinkedIn,Contacted,2026-03-31
2290,,2024-03-07,Organic,New,
2291,,2026-03-12,Direct,New,
2292,,2024-09-29,Direct,Qualified,2024-10-04
2293,,2025-05-21,Direct,New,
2294,,2025-06-10,Referral,Qualified,2025-06-19
2295,,2025-10-18,Facebook Ads,New,
2296,,2026-02-09,TikTok,Contacted,2026-02-17
2297,,2023-10-19,Facebook Ads,Qualified,2023-10-24
2298,,2024-07-05,Facebook Ads,Contacted,2024-07-17
2299,,2025-03-15,TikTok,New,
2300,,2025-12-03,LinkedIn,Lost,
2301,,2026-05-17,LinkedIn,Qualified,2026-05-25
2302,,2025-08-09,Direct,Lost,
2303,,2026-03-22,Google Ads,Qualified,2026-03-25
2304,,2026-02-19,Referral,Contacted,2026-02-21
2305,,2024-05-25,LinkedIn,Lost,
2306,,2023-02-17,Google Ads,Qualified,2023-02-24
2307,,2026-03-04,Organic,Qualified,2026-03-09
2308,,2025-12-08,Referral,Qualified,2025-12-16
2309,,2023-07-26,Direct,New,
2310,7463,2025-05-05,Direct,Converted,
2311,,2023-06-25,Google Ads,Contacted,2023-06-26
2312,,2024-02-24,Google Ads,Contacted,2024-03-05
2313,,2026-01-18,Direct,Qualified,2026-01-19
2314,,2026-04-30,TikTok,Contacted,2026-05-13
2315,,2026-03-04,Direct,Qualified,2026-03-15
2316,,2025-05-12,Facebook Ads,Contacted,2025-05-13
2317,,2025-11-29,Direct,Qualified,2025-12-13
2318,,2025-01-26,Facebook Ads,Lost,
2319,,2026-01-29,Facebook Ads,Qualified,2026-02-02
2320,,2026-01-24,Referral,Contacted,2026-01-30
2321,6347,2023-05-21,Direct,Converted,
2322,,2025-11-22,LinkedIn,Contacted,2025-11-28
2323,,2026-01-18,LinkedIn,New,
2324,,2025-09-09,Referral,Lost,
2325,289,2025-01-31,Google Ads,Converted,
2326,,2024-02-09,TikTok,Qualified,2024-02-15
2327,,2026-03-04,TikTok,Qualified,2026-03-10
2328,,2025-06-17,Google Ads,Qualified,2025-06-23
2329,,2023-05-19,TikTok,Qualified,2023-05-27
2330,,2024-09-16,Direct,Contacted,2024-09-27
2331,,2023-06-02,Facebook Ads,Qualified,2023-06-05
2332,,2024-02-27,LinkedIn,Contacted,2024-03-03
2333,,2024-06-16,Direct,Lost,
2334,1159,2025-05-10,Organic,Converted,
2335,,2025-01-29,LinkedIn,Contacted,2025-02-09
2336,,2025-12-15,Organic,Contacted,2025-12-18
2337,,2024-08-11,Facebook Ads,Contacted,2024-08-25
2338,,2023-09-29,Referral,Qualified,2023-10-10
2339,,2023-06-19,Organic,Contacted,2023-06-23
2340,,2025-01-12,Google Ads,Qualified,2025-01-22
2341,,2023-06-07,Google Ads,Lost,
2342,230,2024-11-14,TikTok,Converted,
2343,6781,2024-02-18,Referral,Converted,
2344,,2024-11-07,Organic,Contacted,2024-11-15
2345,,2026-01-02,LinkedIn,Contacted,2026-01-08
2346,,2025-11-15,Referral,Lost,
2347,,2024-05-25,Google Ads,Contacted,2024-05-26
2348,,2023-02-06,Facebook Ads,New,
2349,,2023-08-14,Referral,Lost,
2350,,2024-02-28,Direct,Contacted,2024-03-04
2351,,2024-05-19,Organic,Qualified,2024-05-25
2352,,2025-10-25,Referral,Contacted,2025-10-26
2353,,2026-05-30,Direct,Qualified,2026-06-04
2354,,2024-02-03,Direct,Contacted,2024-02-06
2355,,2023-09-23,Google Ads,Qualified,2023-10-06
2356,,2025-10-22,Facebook Ads,Contacted,2025-10-28
2357,,2023-01-21,Organic,Qualified,2023-01-27
2358,4686,2023-02-10,Google Ads,Converted,
2359,,2024-12-27,Google Ads,New,
2360,6436,2024-11-30,Facebook Ads,Converted,
2361,,2023-10-05,Facebook Ads,Contacted,2023-10-12
2362,,2025-03-12,Referral,Contacted,2025-03-20
2363,,2023-05-07,Organic,Lost,
2364,2311,2025-12-21,Facebook Ads,Converted,
2365,,2025-05-02,LinkedIn,Lost,
2366,,2023-11-28,TikTok,Lost,
2367,,2024-06-21,Organic,Contacted,2024-06-27
2368,4963,2025-04-28,TikTok,Converted,
2369,,2024-08-06,LinkedIn,Contacted,2024-08-14
2370,,2025-05-10,Google Ads,Lost,
2371,,2026-01-04,TikTok,New,
2372,,2023-05-29,TikTok,Lost,
2373,1374,2023-06-22,Google Ads,Converted,
2374,,2026-03-26,Facebook Ads,New,
2375,7181,2023-11-19,LinkedIn,Converted,
2376,3483,2026-05-24,Facebook Ads,Converted,
2377,,2025-11-08,Direct,Qualified,2025-11-10
2378,,2026-05-04,Facebook Ads,Qualified,2026-05-09
2379,4864,2024-08-07,Referral,Converted,
2380,5437,2024-02-12,Facebook Ads,Converted,
2381,,2025-10-22,Direct,Contacted,2025-10-29
2382,,2023-12-18,Referral,Lost,
2383,,2025-04-28,LinkedIn,New,
2384,,2023-06-01,LinkedIn,Contacted,2023-06-09
2385,,2024-08-30,Direct,New,
2386,2873,2024-03-06,TikTok,Converted,
2387,,2024-12-12,Facebook Ads,Qualified,2024-12-26
2388,,2025-08-15,Direct,Qualified,2025-08-25
2389,691,2023-06-26,Google Ads,Converted,
2390,,2023-06-22,Direct,Contacted,2023-07-03
2391,,2024-05-27,Referral,Qualified,2024-06-03
2392,,2026-03-13,LinkedIn,Contacted,2026-03-19
2393,,2026-05-04,LinkedIn,Lost,
2394,,2023-11-13,Referral,Lost,
2395,,2025-05-26,TikTok,Qualified,2025-05-28
2396,,2023-07-08,Facebook Ads,Contacted,2023-07-22
2397,,2024-01-30,Direct,Qualified,2024-01-31
2398,,2025-02-19,TikTok,Lost,
2399,,2026-04-29,Google Ads,Lost,
2400,,2026-03-05,LinkedIn,New,
2401,,2024-03-17,Organic,Qualified,2024-03-30
2402,,2024-04-17,LinkedIn,Contacted,2024-04-28
2403,5645,2026-03-25,Facebook Ads,Converted,
2404,,2023-03-27,Direct,Lost,
2405,,2025-01-08,Facebook Ads,Qualified,2025-01-15
2406,,2024-07-04,Referral,Lost,
2407,3722,2024-05-10,Google Ads,Converted,
2408,,2024-05-13,Google Ads,Qualified,2024-05-20
2409,5940,2026-04-22,Google Ads,Converted,
2410,,2023-09-05,Direct,Lost,
2411,,2026-01-03,Organic,Qualified,2026-01-13
2412,,2023-04-16,Direct,Lost,
2413,6504,2026-04-11,Referral,Converted,
2414,,2024-10-29,Referral,Qualified,2024-10-30
2415,,2023-01-06,Referral,Contacted,2023-01-16
2416,7416,2023-11-14,TikTok,Converted,
2417,,2023-09-16,LinkedIn,Qualified,2023-09-28
2418,,2023-02-03,Google Ads,New,
2419,,2025-04-07,Direct,New,
2420,,2023-02-10,Google Ads,Lost,
2421,,2023-04-19,Facebook Ads,Qualified,2023-04-30
2422,,2026-01-01,Direct,Contacted,2026-01-11
2423,3367,2025-09-09,Referral,Converted,
2424,,2025-03-05,LinkedIn,Lost,
2425,,2024-12-28,Referral,New,
2426,,2025-07-18,Direct,Qualified,2025-07-24
2427,,2025-09-24,Referral,Lost,
2428,,2023-02-17,TikTok,New,
2429,,2023-04-10,Direct,Contacted,2023-04-23
2430,,2024-12-15,Facebook Ads,Qualified,2024-12-25
2431,4037,2025-10-09,Organic,Converted,
2432,,2026-01-30,LinkedIn,Qualified,2026-02-10
2433,,2025-01-29,Direct,Lost,
2434,,2023-08-25,TikTok,Lost,
2435,,2024-12-25,TikTok,New,
2436,5761,2025-11-26,TikTok,Converted,
2437,,2023-10-11,Referral,Contacted,2023-10-24
2438,6999,2025-09-05,Direct,Converted,
2439,,2025-04-14,Referral,Lost,
2440,,2023-12-18,Referral,Lost,
2441,,2025-01-04,LinkedIn,Lost,
2442,,2026-01-30,Facebook Ads,Qualified,2026-02-08
2443,,2023-10-05,Google Ads,Contacted,2023-10-09
2444,,2024-03-10,TikTok,Lost,
2445,,2025-10-24,TikTok,Contacted,2025-11-04
2446,4049,2023-04-04,Referral,Converted,
2447,,2026-02-18,Facebook Ads,Contacted,2026-03-04
2448,,2024-02-20,LinkedIn,Lost,
2449,,2025-04-28,Organic,Qualified,2025-05-06
2450,,2023-02-20,Organic,Qualified,2023-02-25
2451,,2026-03-15,Organic,Contacted,2026-03-17
2452,,2026-01-08,Facebook Ads,Lost,
2453,,2025-02-21,Organic,Lost,
2454,,2023-11-03,Referral,Lost,
2455,478,2023-04-08,TikTok,Converted,
2456,,2025-07-20,Google Ads,New,
2457,,2024-09-23,Facebook Ads,Contacted,2024-10-02
2458,,2023-03-14,Facebook Ads,Qualified,2023-03-19
2459,,2023-01-14,LinkedIn,Contacted,2023-01-16
2460,,2026-04-07,Facebook Ads,Qualified,2026-04-08
2461,7676,2023-03-24,Google Ads,Converted,
2462,2501,2024-03-14,Direct,Converted,
2463,,2023-03-12,Google Ads,Qualified,2023-03-20
2464,,2025-01-30,Direct,New,
2465,,2025-08-24,Direct,Qualified,2025-08-31
2466,,2024-04-04,TikTok,Contacted,2024-04-17
2467,,2025-07-23,Facebook Ads,New,
2468,,2023-07-02,Google Ads,Lost,
2469,,2025-09-13,Facebook Ads,Contacted,2025-09-19
2470,,2023-08-17,LinkedIn,Qualified,2023-08-20
2471,,2024-08-22,Organic,Lost,
2472,,2023-04-14,Organic,Contacted,2023-04-15
2473,4011,2023-02-05,Referral,Converted,
2474,,2023-11-21,Direct,Lost,
2475,,2026-05-28,Google Ads,Contacted,2026-06-03
2476,,2024-05-15,Facebook Ads,Lost,
2477,,2024-01-19,LinkedIn,Lost,
2478,,2024-04-27,LinkedIn,Qualified,2024-05-08
2479,,2025-04-02,Facebook Ads,Lost,
2480,,2025-04-04,Google Ads,Contacted,2025-04-10
2481,,2023-03-01,Direct,Qualified,2023-03-02
2482,5683,2025-01-25,Facebook Ads,Converted,
2483,5493,2023-10-04,Google Ads,Converted,
2484,,2025-10-24,Direct,Lost,
2485,,2025-06-22,Organic,Contacted,2025-06-30
2486,,2024-05-06,TikTok,Qualified,2024-05-07
2487,,2025-01-12,TikTok,Contacted,2025-01-16
2488,,2024-06-07,Google Ads,Lost,
2489,,2023-09-18,Facebook Ads,New,
2490,4649,2024-07-20,TikTok,Converted,
2491,18,2024-12-02,Organic,Converted,
2492,,2024-02-23,Organic,Contacted,2024-03-07
2493,,2024-12-24,LinkedIn,Qualified,2024-12-29
2494,,2025-03-30,Google Ads,Lost,
2495,6642,2024-02-04,Facebook Ads,Converted,
2496,,2026-03-09,Referral,New,
2497,,2024-11-21,Google Ads,Lost,
2498,,2025-11-04,Facebook Ads,Qualified,2025-11-11
2499,,2025-06-04,Google Ads,Contacted,2025-06-18
2500,5482,2024-05-28,Facebook Ads,Converted,
2501,,2026-02-28,Google Ads,New,
2502,,2025-07-30,Google Ads,Lost,
2503,5326,2025-06-05,Direct,Converted,
2504,,2024-06-13,Facebook Ads,Qualified,2024-06-22
2505,,2025-09-17,Facebook Ads,Qualified,2025-09-30
2506,,2024-07-15,TikTok,New,
2507,,2023-11-03,LinkedIn,Contacted,2023-11-14
2508,,2025-11-23,Organic,Qualified,2025-12-03
2509,,2024-11-17,Referral,Qualified,2024-11-19
2510,,2024-01-20,Facebook Ads,Lost,
2511,,2026-02-26,Referral,New,
2512,,2025-11-23,Referral,New,
2513,,2025-12-18,Google Ads,Contacted,2025-12-19
2514,,2024-07-09,Google Ads,Contacted,2024-07-19
2515,,2026-04-21,TikTok,Lost,
2516,,2025-04-27,Google Ads,New,
2517,,2023-02-10,TikTok,New,
2518,,2023-01-14,Organic,Lost,
2519,,2024-01-14,LinkedIn,Lost,
2520,,2026-04-19,Referral,Qualified,2026-04-23
2521,,2025-05-19,Facebook Ads,Contacted,2025-05-20
2522,,2024-09-08,TikTok,Lost,
2523,,2026-03-20,Organic,Contacted,2026-03-28
2524,2732,2023-03-21,TikTok,Converted,
2525,,2025-04-25,Organic,Contacted,2025-05-02
2526,4786,2023-02-10,Google Ads,Converted,
2527,,2026-04-25,Google Ads,Contacted,2026-05-08
2528,,2026-05-06,Direct,Lost,
2529,3925,2024-08-26,Facebook Ads,Converted,
2530,,2026-05-04,LinkedIn,New,
2531,2491,2024-08-25,TikTok,Converted,
2532,,2026-04-28,LinkedIn,Contacted,2026-05-02
2533,,2024-06-28,LinkedIn,Lost,
2534,,2023-09-16,TikTok,Qualified,2023-09-22
2535,,2023-06-10,Referral,Qualified,2023-06-14
2536,,2023-01-18,Facebook Ads,Lost,
2537,,2025-02-13,Google Ads,Lost,
2538,4988,2023-09-28,LinkedIn,Converted,
2539,,2023-03-03,Google Ads,Qualified,2023-03-09
2540,,2026-02-20,Organic,New,
2541,,2025-05-20,TikTok,Qualified,2025-05-21
2542,,2023-03-14,Referral,New,
2543,2181,2025-07-27,TikTok,Converted,
2544,7482,2025-08-06,Direct,Converted,
2545,,2025-10-30,Direct,Lost,
2546,,2025-12-14,Referral,Lost,
2547,,2023-04-26,Direct,Lost,
2548,,2023-05-15,Organic,Contacted,2023-05-23
2549,,2025-09-30,Facebook Ads,Qualified,2025-10-12
2550,,2024-05-08,Facebook Ads,New,
2551,,2023-03-17,LinkedIn,Lost,
2552,,2023-12-21,Facebook Ads,Lost,
2553,,2024-09-29,Referral,Contacted,2024-10-13
2554,,2023-11-12,Facebook Ads,Qualified,2023-11-25
2555,,2025-08-06,TikTok,Qualified,2025-08-17
2556,,2023-08-05,Direct,Contacted,2023-08-06
2557,,2024-02-11,Facebook Ads,Qualified,2024-02-13
2558,,2024-03-20,Facebook Ads,New,
2559,,2023-11-16,Google Ads,Lost,
2560,,2026-02-07,Google Ads,Contacted,2026-02-19
2561,,2023-01-08,Direct,Contacted,2023-01-12
2562,,2025-09-18,TikTok,New,
2563,,2025-01-27,TikTok,Lost,
2564,1973,2026-04-12,Organic,Converted,
2565,,2023-07-13,LinkedIn,New,
2566,,2024-11-29,TikTok,Qualified,2024-12-10
2567,6473,2023-03-15,TikTok,Converted,
2568,,2026-01-08,LinkedIn,Contacted,2026-01-14
2569,,2024-11-01,LinkedIn,Qualified,2024-11-03
2570,,2024-12-16,Referral,Lost,
2571,,2025-01-02,Facebook Ads,New,
2572,,2023-07-29,TikTok,Lost,
2573,,2023-04-08,Facebook Ads,Lost,
2574,,2024-08-08,Organic,Qualified,2024-08-16
2575,,2023-07-13,Google Ads,Qualified,2023-07-27
2576,,2024-02-20,LinkedIn,New,
2577,,2026-05-01,TikTok,Qualified,2026-05-03
2578,,2024-02-22,Referral,Qualified,2024-03-04
2579,,2025-02-08,Direct,Contacted,2025-02-10
2580,,2024-01-25,Facebook Ads,New,
2581,,2025-10-08,Organic,Contacted,2025-10-18
2582,,2024-09-07,Facebook Ads,Contacted,2024-09-20
2583,4873,2025-10-03,LinkedIn,Converted,
2584,,2024-01-03,Facebook Ads,Qualified,2024-01-15
2585,,2023-08-26,LinkedIn,Contacted,2023-08-30
2586,,2023-08-30,TikTok,Qualified,2023-09-07
2587,,2026-03-11,LinkedIn,New,
2588,,2023-03-11,Organic,Contacted,2023-03-22
2589,4838,2025-02-05,LinkedIn,Converted,
2590,,2023-03-25,Organic,Lost,
